latitude,longitude
13.02596037,77.5893411
13.02478084,77.5911137
13.02102989,77.5918731
13.02260338,77.5911932
13.01822423,77.5884613
13.02557852,77.5888335
13.02254883,77.5900133
13.02492555,77.5898527
13.02499153,77.5943273
13.02384139,77.5905689
13.02175408,77.5905082
13.02624978,77.5885331
13.02371465,77.5901521
13.02511696,77.5871605
13.01802366,77.5897136
13.02317274,77.5900921
13.02219278,77.5919579
13.0182079,77.5890387
13.02847294,77.5936766
13.02463385,77.5892278
13.01785478,77.5881512
13.02381461,77.5896687
13.0237999,77.589798
13.01874296,77.5893015
13.021823,77.5887426
13.02471159,77.5888419
13.02493208,77.5878354
13.02627624,77.5904696
13.01948056,77.5885502
13.02616584,77.5868611
13.02668945,77.5937838
13.0270996,77.5896988
13.02738946,77.5867937
13.02368623,77.5886682
13.02657186,77.5872195
13.02353401,77.5878833
13.0197102,77.5900831
13.02587446,77.5900935
13.02231397,77.5876624
13.02137091,77.5894863
13.02091784,77.5898953
13.0228996,77.5867996
13.02315836,77.5884446
13.02648628,77.5937245
13.02079372,77.5892181
13.02058433,77.588698
13.02266806,77.5887547
13.02018973,77.5909142
13.02434248,77.5878575
13.02032006,77.5895476
13.02097632,77.5905991
13.0256996,77.5886993
13.025539,77.5858955
13.02066142,77.5904616
13.01933389,77.5876734
13.02645623,77.5926134
13.02388255,77.5850083
13.0193996,77.5860977
13.01943319,77.5901565
13.02096521,77.5880131
13.02043145,77.5878203
13.01997381,77.5880111
13.02759949,77.58621
13.01978565,77.5870622
13.01819712,77.5878495
13.02359738,77.5859464
13.01757483,77.5889029
13.02282308,77.5845673
13.02120662,77.5904007
13.0193628,77.58412737
13.0193996,77.5943985
13.018404,77.591568
13.0183001,77.5923004
13.0195999,77.5969009
13.0214996,77.5969009
13.0212002,77.5971985
13.0213003,77.5970001
13.0204334,77.5964279
13.0202999,77.5964966
13.0137997,77.5935974
13.0234299,77.5946503
13.0227318,77.5960617
13.0225477,77.5958099
13.0223446,77.5962296
13.0225,77.5945969
13.021143,77.6002274
13.0139999,77.5972977
13.0229998,77.5951004
13.0214005,77.5951004
13.024332,77.5986633
13.022625,77.6004486
13.0073996,77.5979996
13.0170002,77.5923996
13.01369,77.5965652
13.0134001,77.5987015
13.01577,77.5955658
13.0151997,77.5958023
13.0199003,77.5947037
13.0079002,77.5951004
13.0079288,77.5925751
13.0201349,77.5946045
13.0190096,77.5956116
13.019578,77.5966949
13.0185547,77.5964355
13.0239458,77.5972977
13.0088892,77.5930634
13.0086975,77.5929947
13.0086002,77.5929031
13.0095968,77.5934372
13.0096369,77.5934525
13.0119324,77.5934296
13.0117998,77.5930023
13.01458605,77.5904999
13.023524,77.600091
13.025396,77.601159
13.030825,77.608762
13.030361,77.611958
13.029474,77.611909
13.029926,77.611114
13.029268,77.611237
13.029863,77.611993
13.028889,77.612069
13.02432,77.601669
13.028298,77.611536
13.028866,77.610667
13.029889,77.610388
13.0311,77.6128998
13.031203,77.610567
13.031143,77.611709
13.031224,77.609449
13.0317,77.608717
13.032296,77.611119
13.02418,77.602081
13.031939,77.610656
13.032506,77.612288
13.032792,77.611425
13.033077,77.609968
13.032434,77.610338
13.032525,77.611698
13.0322,77.6107025
13.033531,77.609305
13.033562,77.611433
13.023191,77.601669
13.034891,77.610629
13.034028,77.610103
13.036718,77.610022
13.0343,77.6119003
13.033716,77.610701
13.027245,77.601326
13.025936,77.601067
13.022782,77.601205
13.025808,77.602021
13.02561,77.602297
13.027208,77.602031
